"CategoryGrid_productImg_container__Ga1ll href","sc-kDvujY src 2","CategoryGrid_product_name__3nYsN","CategoryGrid_product_price__Svf8T"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/colgate-tooth-paste-max-fresh-red-125gm/12620668","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12620668-0-M.jpg&w=3840&q=75","Colgate Tooth Paste Max Fresh Red 125GM","Rs. 287"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/-sensodyne-teeth-protection-70g/75376426","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.amazonaws.com%2FProducts%2F1705075535275.jpg&w=3840&q=75","Sensodyne Teeth Protection 70g","Rs. 330"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/pyrodent-mouthwash-spearmint-300ml/56292145","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F192073.jpg&w=3840&q=75","Pyrodent Mouthwash Spearmint 300Ml","Rs. 445"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/colgate-total-advanced-health/56292152","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F274034.jpg&w=3840&q=75","Colgate Total Advanced Health","Rs. 265"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/truly-whitening-family-120-gm/56292159","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F314522.jpg&w=3840&q=75","Truly Whitening Family 120 Gm","Rs. 230"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/doctor-loung-toothpaste-65g-+-brush/56292167","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F329565.jpg&w=3840&q=75","Doctor Loung Toothpaste 65G + Brush","Rs. 198"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/sensodyne-rapid-action-100g/56292161","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F327922.jpg&w=3840&q=75","Sensodyne Rapid Action 100G","Rs. 390"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/dabur-toothpaste-red-100g/56292148","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F240232.jpg&w=3840&q=75","Dabur Toothpaste Red 100G","Rs. 239"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/colgate-toothpaste-miswak-100-gm/12620667","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12620667-0-M.jpg&w=3840&q=75","Colgate Toothpaste Miswak 100 GM","Rs. 209"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/sensodyne-toothpaste-kids-6-12-years/56292166","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F328833.jpg&w=3840&q=75","Sensodyne Toothpaste Kids 6-12 Years","Rs. 250"
